# FSTOPO Homotopy iteration timing history
# Iter    Time (s)    Total Time (s)    Objective Val    max(abs(-S*Lam))   negative S   postive Lam
    0        0.12        0.12        264.654      0.000000     0     0
    1        0.64        0.76        264.418      0.000217     0     0
    2        0.59        1.35        263.942      0.001973     0     0
    3        0.62        1.97        262.981      0.010750     0     0
    4        0.62        2.59        261.086      0.046022     0     0
    5        0.69        3.28        257.724      0.134990     0     0
    6        0.69        3.97        254.023      0.207144     0     0
    7        0.69        4.66        249.396      0.249555     0     0
    8        0.72        5.38        243.284      0.272182     0     0
    9        0.69        6.07        235.673      0.283270     0     0
   10        0.76        6.83        226.783      0.288389     0     0
   11        0.79        7.62        216.766      0.290406     0     0
   12        0.85        8.47        205.655      0.290580     0     0
   13        0.89        9.36        193.387      0.289392     0     0
   14        0.92        10.28        179.869      0.286936     0     0
   15        0.95        11.24         165      0.283062     0     0
   16        1.02        12.25        148.658      0.277384     0     0
   17        1.08        13.34        130.665      0.269178     0     0
   18        1.23        14.56        110.703      0.257067     0     0
   19        1.47        16.03        88.1144      0.238015     0     0
   20        1.96        17.99        61.1374      0.203234     0     0
   21        5.84        23.82        24.4697      0.107088     0     0
   22        5.95        29.77        14.5135      0.054390     0     0
   23        5.93        35.70        14.3547      0.049945     0     0
   24        5.93        41.64        14.0839      0.043689     0     0
   25        5.95        47.59        13.5469      0.033977     0     0
   26        5.94        53.53        13.2492      0.030544     0     0
   27        5.97        59.49        13.0361      0.028121     0     0
   28        5.95        65.45        12.8293      0.025954     0     0
   29        5.97        71.41        12.686      0.024380     0     0
   30        5.96        77.38        12.5526      0.023168     0     0
   31        5.95        83.33        12.448      0.022006     0     0
   32        5.94        89.27        12.3597      0.021064     0     0
   33        5.99        95.26        12.2715      0.020183     0     0
   34        6.00        101.26        12.1953      0.019705     0     0
   35        5.95        107.21        12.1375      0.019465     0     0
   36        5.95        113.17        12.0979      0.019057     0     0
   37        5.98        119.14        12.0524      0.018509     0     0
   38        5.95        125.09        12.0091      0.018100     0     0
   39        5.94        131.04        11.9613      0.017946     0     0
   40        5.93        136.97        11.9354      0.017245     0     0
   41        5.95        142.92        11.8918      0.016985     0     0
   42        5.97        148.88        11.8746      0.016951     0     0
   43        5.99        154.88        11.8338      0.016624     0     0
   44        5.96        160.84        11.8123      0.016239     0     0
